,x,n,u,T,q
0,-1.9487179487179487,1000.0000000000002,-2.562907283020498e-16,0.999999999999998,-5.0862884355814703e-14
1,-1.846153846153846,1000.0000000000002,-2.562907283020498e-16,0.999999999999998,-5.0862884355814703e-14
2,-1.7435897435897436,1000.0000000000002,-2.562907283020498e-16,0.999999999999998,-5.0862884355814703e-14
3,-1.641025641025641,999.9999999999995,1.5031941810064303e-16,0.9999999999999962,3.3711462780163954e-13
4,-1.5384615384615385,999.9999999999893,1.1501711676256749e-14,0.9999999999999813,8.906800756028763e-12
5,-1.435897435897436,999.9999999998932,1.2728483331391044e-13,0.999999999999873,9.423279698268763e-11
6,-1.3333333333333333,999.9999999989627,1.2394388972734321e-12,0.9999999999988486,9.121189566350338e-10
7,-1.2307692307692306,999.9999999905417,1.127985003017909e-11,0.9999999999896205,8.269771958848465e-09
8,-1.1282051282051282,999.9999999185733,9.679383695209127e-11,0.9999999999110694,7.07059368179928e-08
9,-1.0256410256410258,999.9999993402612,7.814047473360745e-10,0.9999999992825563,5.68754035919101e-07
10,-0.9230769230769231,999.9999949877375,5.91327588287158e-09,0.9999999945733069,4.288680884743064e-06
11,-0.8205128205128205,999.9999644442748,4.176943441092995e-08,0.999999961679926,3.0186133273884667e-05
12,-0.7179487179487178,999.9997656244539,2.740644030471065e-07,0.9999997486079322,0.0001973607124272108
13,-0.6153846153846154,999.9985722717284,1.6610214694367553e-06,0.9999984763582328,0.001191920020601841
14,-0.5128205128205128,999.9920138337459,9.238455026097856e-06,0.999991524033403,0.006605926040666132
15,-0.41025641025641035,999.959282745668,4.6797399326615665e-05,0.9999570542302837,0.03334207621522803
16,-0.3076923076923077,999.8123800799904,0.00021398875653286503,0.9998036425633099,0.15187266620043577
17,-0.20512820512820507,999.2259475809915,0.0008744375999021524,0.9991989043174079,0.6175929955751575
18,-0.10256410256410264,997.1673122849809,0.003159625642154458,0.997122386956981,2.2137692447177852
19,0.0,990.8705651787693,0.010003866114935134,0.9910307105829574,6.894231241609073
20,0.10256410256410242,974.129251475965,0.02764703397105377,0.9760643091171295,18.37213658683857
21,0.20512820512820507,935.0254409373255,0.06709976132011161,0.9458294533342021,41.30899357964074
22,0.3076923076923077,852.297275810646,0.14607298239282002,0.8967810205542133,77.42444700840944
23,0.41025641025641035,683.11233771665,0.29950312199893336,0.8383471069677555,118.35484822049656
24,0.512820512820513,294.38866297734256,0.7166691835416716,0.7227697448473371,103.50025724041531
25,0.6153846153846152,143.10882088666114,1.0034648135491555,0.719509865093365,68.82051388247335
26,0.7179487179487178,71.43915400747709,1.22586574585569,0.7724079723485244,43.62627885049906
27,0.8205128205128205,35.21800780736241,1.4063475177367337,0.8683237047781347,26.23096933811837
28,0.9230769230769231,17.024265777976353,1.536025377305948,1.009781476966823,15.146014241047933
29,1.0256410256410258,8.175263830003175,1.5795943351603328,1.2158323403924576,8.901001201823563
30,1.128205128205128,4.060720486522007,1.4726264900474344,1.5010502939515744,5.653138545204507
31,1.2307692307692306,2.2431207817847345,1.1611613637312044,1.7601344401714525,3.738985649527847
32,1.3333333333333333,1.48111367963099,0.7223054347693779,1.745300280842693,2.249815647216826
33,1.435897435897436,1.1775321858026278,0.35262410792824955,1.4750030696071637,1.1320887363288077
34,1.5384615384615385,1.0624934257457688,0.143697081355115,1.2221815940678507,0.4856858114879699
35,1.6410256410256407,1.0210137227226816,0.052267963204437266,1.086920571442896,0.1869814908237867
36,1.7435897435897434,1.0067655732771954,0.01768092003206733,1.0307676384927331,0.06694817781724079
37,1.846153846153846,1.0020914973853214,0.005674705747021009,1.0102209778054698,0.02270339003193373
38,1.9487179487179487,1.0006222537783238,0.0017446912205320122,1.0032362814345324,0.007357587033288605
