,x,n,u,T,q
0,-0.9487179487179487,0.9999999762349653,5.445491743126026e-08,0.9999999165645322,1.502765374243556e-07
1,-0.8461538461538463,0.9999998888827238,2.423981796351117e-07,0.9999996435346836,6.136575420580732e-07
2,-0.7435897435897436,0.9999995070916654,1.026378327543813e-06,0.9999985576056326,2.3731710831422315e-06
3,-0.641025641025641,0.9999979213073362,4.124470489099047e-06,0.9999944728284829,8.678892104343821e-06
4,-0.5384615384615385,0.999991674936171,1.57081829554966e-05,0.9999799732200216,2.9971732184344643e-05
5,-0.43589743589743596,0.99996839292115,5.6583108640078924e-05,0.9999315598805759,9.75128212807231e-05
6,-0.3333333333333333,0.9998865209437954,0.0001922191150678367,0.9997802106271036,0.0002978678212866047
7,-0.23076923076923078,0.9996159070459206,0.0006135121435399659,0.9993400354786648,0.0008502412907762664
8,-0.12820512820512825,0.9987788844155635,0.0018314111935586607,0.9981591379659858,0.002253788186194933
9,-0.025641025641025716,0.9963686594909553,0.005087165151182677,0.9952679640757276,0.005504574276078971
10,0.07692307692307682,0.9899473147687012,0.013082884378980274,0.9888888618083853,0.012270339883332948
11,0.17948717948717946,0.9742340111668422,0.031024480495615504,0.9763696578560014,0.02469014012102778
12,0.2820512820512821,0.9391039309532787,0.06774314542987799,0.9548057799540566,0.04425742377687643
13,0.3846153846153845,0.8668540311615719,0.13696112982297903,0.9228962026489707,0.06928821837259937
14,0.48717948717948717,0.7285181857877892,0.2628105456069905,0.883753893817929,0.09061520513139854
15,0.5897435897435896,0.3893998236592465,0.5044102462585737,0.8837420899801189,0.07413287370323277
16,0.6923076923076923,0.25847253268104586,0.4862893891745602,0.9563445320882425,0.05887335229590986
17,0.7948717948717949,0.1882122914471744,0.3722054890284834,0.9912623124596509,0.04486732789759953
18,0.8974358974358974,0.15282990336760527,0.22755716448832689,0.9612561495536408,0.030083523136133494
19,1.0,0.13632150267501644,0.1146460670901906,0.8999779162350123,0.017166154661262933
20,1.1025641025641024,0.1292756922072476,0.04979402997955248,0.8496468198240821,0.008487049886929852
21,1.205128205128205,0.12650778524262235,0.0193729035138182,0.8212140883086463,0.0037416742090274854
22,1.3076923076923077,0.1254984727961183,0.006914739828193914,0.8081492174451111,0.0015025340147492283
23,1.4102564102564104,0.1251549373902896,0.00229378618344947,0.802878686888568,0.00055656629475402
24,1.512820512820513,0.12504538059199435,0.0007120522988404912,0.800945516122206,0.0001915459752488605
25,1.6153846153846152,0.12501254673759507,0.00020762652595729812,0.8002903747108358,6.151230203545495e-05
26,1.7179487179487178,0.12500327821892196,5.6989573045271424e-05,0.800083633832915,1.8483276464570918e-05
27,1.8205128205128205,0.12500080997623184,1.4743090020139393e-05,0.8000226313886156,5.206151159744891e-06
28,1.9230769230769231,0.12500018929382734,3.5970747164211986e-06,0.8000057596955878,1.3762258379916876e-06
29,2.0256410256410255,0.1250000418392464,8.278948895567627e-07,0.8000013793535953,3.416610252809794e-07
30,2.1282051282051277,0.12500000874246112,1.7972244259006214e-07,0.8000003108798942,7.968011272984714e-08
31,2.2307692307692304,0.12500000172575682,3.678106420017377e-08,0.8000000659288227,1.745452407361142e-08
32,2.333333333333333,0.1250000003215102,7.0909050005653506e-09,0.8000000131539573,3.5898364990091495e-09
33,2.4358974358974357,0.12500000005645912,1.2863699863013828e-09,0.8000000024727921,6.926440383949769e-10
34,2.5384615384615383,0.12500000000933112,2.19289340297536e-10,0.8000000004436449,1.2523613955194658e-10
35,2.6410256410256405,0.1250000000014488,3.506876674530752e-11,0.800000000082216,2.1188459700756967e-11
36,2.743589743589743,0.12500000000021094,5.250382943139275e-12,0.8000000000219454,3.3483241539790065e-12
37,2.846153846153846,0.12500000000002878,7.341622628472942e-13,0.8000000000125536,4.931076234423483e-13
38,2.9487179487179485,0.12500000000000375,9.560751018230938e-14,0.8000000000111888,6.749784983281033e-14
