,x,n,u,T,q
0,-0.9487179487179487,0.9999999759394959,3.3933335739255404e-08,0.9999999645161021,3.3820408075823774e-08
1,-0.8461538461538463,0.9999998551198507,1.953126942330819e-07,0.9999997966931088,1.8869455743049295e-07
2,-0.7435897435897436,0.9999992002284431,1.0571721173964324e-06,0.9999989154596203,9.871750296189452e-07
3,-0.641025641025641,0.9999959210814622,5.2898333188449345e-06,0.9999946482451232,4.780678760511945e-06
4,-0.5384615384615385,0.9999808877813519,2.4314720439845647e-05,0.9999757221786623,2.1291793207955956e-05
5,-0.43589743589743596,0.999918234543371,0.00010199685660665672,0.9998994468832494,8.661270455268706e-05
6,-0.3333333333333333,0.9996826997626389,0.00038774330979108375,0.9996226664087132,0.00031937647210252164
7,-0.23076923076923078,0.9988905591545644,0.0013260540998442849,0.9987279326991324,0.0010585600421408735
8,-0.12820512820512825,0.9965264183494995,0.0040515006469245465,0.996181868439993,0.0031249148701373527
9,-0.025641025641025716,0.9903054837460327,0.01100136182106957,0.9898816237436581,0.008139411744781888
10,0.07692307692307682,0.9759100546992309,0.026511223957220272,0.976465586699218,0.018545689586452453
11,0.17948717948717946,0.9465008727243283,0.05694310063691547,0.9520450198171099,0.03672170194534889
12,0.2820512820512821,0.8927986039066858,0.11021928059422824,0.9142060437621666,0.06293489742126553
13,0.3846153846153845,0.8032606140887344,0.19558102507373248,0.864996958453018,0.09305781432780108
14,0.48717948717948717,0.6626252767957177,0.3251331710537582,0.8164537947090729,0.1173618216418862
15,0.5897435897435896,0.43544061007291224,0.5088853218877616,0.8223781893115936,0.11500648834016086
16,0.6923076923076923,0.314704149341758,0.556626273757215,0.9384884301870535,0.10051127570531765
17,0.7948717948717949,0.237731164046134,0.5151737294444205,1.0582523423522203,0.08188876023960466
18,0.8974358974358974,0.18800900419757338,0.4058004889417866,1.097245437307818,0.060999111525201245
19,1.0,0.1573851070625332,0.2679675922015497,1.0440094439133096,0.04001168353891686
20,1.1025641025641024,0.14012375651475872,0.14813642770694238,0.9524896220253566,0.022569735768993654
21,1.205128205128205,0.1314113373227677,0.06996695944573632,0.8771213536123793,0.011083188078980063
22,1.3076923076923077,0.12748391107673981,0.029154572226623012,0.8335653545197597,0.004886411735272409
23,1.4102564102564104,0.1258885485347734,0.011040020560052117,0.8131814235767683,0.0019880498582686623
24,1.512820512820513,0.12529650365595013,0.0038790646695118555,0.8048064288332302,0.0007592964659986362
25,1.6153846153846152,0.12509305818898925,0.001280786616737092,0.8016515196678056,0.0002746783416164824
26,1.7179487179487178,0.12502762801017006,0.000400225702659234,0.8005384351490814,9.449982071312535e-05
27,1.8205128205128205,0.12500778615537522,0.00011878592593522965,0.8001670097245439,3.095655254578414e-05
28,1.9230769230769231,0.12500208607336968,3.3524618864312714e-05,0.8000492962322887,9.648910503869782e-06
29,2.0256410256410255,0.1250005312120849,8.990772533488208e-06,0.8000138261092485,2.8553089331203944e-06
30,2.1282051282051277,0.12500012833365357,2.2859330299846125e-06,0.8000036739424083,7.994318882147814e-07
31,2.2307692307692304,0.1250000293149929,5.489485994110093e-07,0.8000009210821625,2.1081043198977954e-07
32,2.333333333333333,0.12500000630114572,1.2387331339930238e-07,0.8000002167196156,5.206765188478591e-08
33,2.4358974358974357,0.12500000126647035,2.6097061724955437e-08,0.8000000475610057,1.1965510431103504e-08
34,2.5384615384615383,0.125000000236158,5.0925204294506215e-09,0.80000000967922,2.5384595310230852e-09
35,2.6410256410256405,0.12500000004046166,9.116221785156204e-10,0.8000000018310917,4.924858615021427e-10
36,2.743589743589743,0.12500000000629405,1.4794124655023922e-10,0.8000000003412217,8.637455368976702e-11
37,2.846153846153846,0.12500000000087566,2.1442741394770637e-11,0.8000000000850767,1.3496311087485412e-11
38,2.9487179487179485,0.12500000000010686,2.723417809088045e-12,0.8000000000457775,1.843593822421322e-12
