,x,n,u,T,q
0,-0.9487179487179487,999.9999992758309,8.712836032903026e-10,0.9999999993767579,6.053293054882884e-07
1,-0.8461538461538463,999.999994464425,6.391334969442211e-09,0.9999999943715203,4.440327582726581e-06
2,-0.7435897435897436,999.9999612178601,4.462529144816907e-08,0.9999999597486392,3.100198540864948e-05
3,-0.641025641025641,999.999747388892,2.897613056141619e-07,0.9999997374787918,0.00020129531615496111
4,-0.5384615384615385,999.998478061379,1.7395552197430043e-06,0.9999984209265206,0.0012084130600386993
5,-0.43589743589743596,999.991572487703,9.592757766601578e-06,0.9999912774067101,0.006663456907144732
6,-0.3333333333333333,999.9574267914389,4.8222166198106553e-05,0.9999560771354786,0.033493279779483597
7,-0.23076923076923078,999.8054639246104,0.0002190204392536793,0.9998002272152928,0.15207109308262354
8,-0.12820512820512825,999.2034899640739,0.0008897335253282507,0.9991884669580846,0.6169910480441378
9,-0.025641025641025716,997.1051290979121,0.00319853349867806,0.997094634863382,2.2086616987391734
10,0.07692307692307682,990.7273296591745,0.010083339312795335,0.9909662037277411,6.875444484758293
11,0.17948717948717946,973.859182677687,0.027769406482900907,0.9759312032382212,18.329364366803762
12,0.2820512820512821,934.5891155607744,0.06722645938986042,0.9455883640714526,41.25828213110136
13,0.3846153846153845,851.5202669584543,0.14614251295701852,0.8964687791840898,77.47080457208895
14,0.48717948717948717,681.0771212829603,0.29946972013700884,0.838609084034666,118.77307959168705
15,0.5897435897435896,297.7821277193239,0.706025697795633,0.7202181886210477,105.12921412937183
16,0.6923076923076923,143.1620812474134,0.9975194691438162,0.7063220947659131,70.01767281265566
17,0.7948717948717949,70.8292012953982,1.2270884001752822,0.7456371845699158,44.970754023084474
18,0.8974358974358974,34.987528044734084,1.4156522806710314,0.8333758318789478,28.62622704676314
19,1.0,17.226896015521696,1.5531615276827004,1.007054519415519,18.66530071328746
20,1.1025641025641024,8.53539249155149,1.604225054576378,1.3652363374232792,12.910884543739659
21,1.205128205128205,4.349254585444238,1.523786748722682,1.973890834201617,8.949115291581364
22,1.3076923076923077,2.4263309525601455,1.2510119510929887,2.495445928635756,5.263081543903435
23,1.4102564102564104,1.5799141846350004,0.7866403593648087,2.291707850493591,2.3849464421947357
24,1.512820512820513,1.2079577878867769,0.3422808443364994,1.6107779443861656,0.7971391637644997
25,1.6153846153846152,1.0607613310644264,0.1031302349716009,1.174512942415015,0.19631229042760462
26,1.7179487179487178,1.0145300187744082,0.023991011753755988,1.0373154802229991,0.040309519180776875
27,1.8205128205128205,1.0030155845896775,0.0048575025174559675,1.0071343895886082,0.007735507549318819
28,1.9230769230769231,1.0005754403928164,0.0009187095212486021,1.0013176054134343,0.0014543086193303165
29,2.0256410256410255,1.0001047229329012,0.0001678154907956169,1.0002407879425577,0.00027209924873348085
30,2.1282051282051277,1.0000185569833424,3.0107354025395542e-05,1.0000439242204102,5.103723539095063e-05
31,2.2307692307692304,1.0000032424319938,5.360192725138958e-06,1.0000080416796433,9.6471857407091e-06
32,2.333333333333333,1.0000005635463043,9.541618677052902e-07,1.0000014842039338,1.8451891006835621e-06
33,2.4358974358974357,1.0000000980852255,1.7083018985189767e-07,1.000000277131452,3.5812583674516075e-07
34,2.5384615384615383,1.0000000171871046,3.090154463838128e-08,1.0000000524753068,7.062897450949152e-08
35,2.6410256410256405,1.000000003044107,5.6651882207576725e-09,1.0000000100867057,1.4153141462952936e-08
36,2.743589743589743,1.0000000005463745,1.054282991970186e-09,1.0000000019677089,2.8780151679985676e-09
37,2.846153846153846,1.000000000099469,1.9923227867967942e-10,1.000000000389069,5.926948493354314e-10
38,2.9487179487179485,1.0000000000182356,3.842605454713798e-11,1.0000000000778213,1.2359443900703403e-10
