,x,n,u,T,q
0,-0.9865771812080537,0.999999999710067,1.080841195866059e-09,0.9999999973713436,7.497819928892894e-09
1,-0.9597315436241611,0.9999999994384984,2.0607788763496106e-09,0.9999999950659484,1.3863004011898313e-08
2,-0.9328859060402684,0.9999999989256428,3.881863768626847e-09,0.9999999908547933,2.5310054147927446e-08
3,-0.9060402684563759,0.9999999979686867,7.224714253904816e-09,0.9999999832574399,4.563484423725821e-08
4,-0.8791946308724833,0.999999996204036,1.3287150738292997e-08,0.9999999697192052,8.127056328632522e-08
5,-0.8523489932885906,0.9999999929877676,2.415101343119285e-08,0.99999994588825,1.429756536067501e-07
6,-0.825503355704698,0.9999999871929253,4.3390236980835356e-08,0.9999999044459726,2.4850423090264323e-07
7,-0.7986577181208054,0.9999999768699389,7.706642169367631e-08,0.9999998332399069,4.267704978962712e-07
8,-0.7718120805369127,0.9999999586843662,1.3533894574111535e-07,0.9999997123419525,7.242527157825292e-07
9,-0.7449664429530202,0.9999999269970848,2.350367514621322e-07,0.9999995094737126,1.2147059433420648e-06
10,-0.7181208053691275,0.9999998723782401,4.037132963296386e-07,0.9999991729884197,2.013686660827364e-06
11,-0.6912751677852349,0.9999997792371694,6.859535068175045e-07,0.9999986212583957,3.29995051050485e-06
12,-0.6644295302013423,0.9999996220910119,1.1530463026930026e-06,0.999997726871414,5.346468466559058e-06
13,-0.6375838926174497,0.9999993597626429,1.9176125391758033e-06,0.9999962934684188,8.564608581241614e-06
14,-0.610738255033557,0.999998926461649,3.1554361916378675e-06,0.9999940223267965,1.3565947718757756e-05
15,-0.5838926174496645,0.9999982182171319,5.137654608893644e-06,0.9999904648564653,2.1247237863768587e-05
16,-0.5570469798657718,0.999997072449539,8.277695178633628e-06,0.9999849559717325,3.290531270400776e-05
17,-0.5302013422818792,0.9999952375512909,1.3198938796530528e-05,0.9999765218200283,5.039019405957387e-05
18,-0.5033557046979866,0.9999923281811479,2.0830984560162137e-05,0.999963753737053,7.630611591719132e-05
19,-0.47651006711409394,0.9999877605809141,3.254438605909798e-05,0.9999446389738684,0.0001142709042503656
20,-0.44966442953020136,0.9999806605839808,5.033556520816887e-05,0.9999163383695958,0.0001692428367842862
21,-0.4228187919463088,0.9999697349397529,7.707523060808813e-05,0.9998749023044816,0.00024791934204902315
22,-0.3959731543624161,0.9999530936803752,0.00011683558416955704,0.9998149187931671,0.0003592033417727815
23,-0.3691275167785235,0.9999280068497168,0.00017531517969971423,0.9997290899374743,0.0005147229122373179
24,-0.34228187919463093,0.9998905726978761,0.00026038671126052886,0.9996077326268036,0.0007293833073047838
25,-0.31543624161073824,0.9998352676247954,0.0003828011497900603,0.9994381951707322,0.0010219322923226341
