,x,n,u,T,q
0,-0.9487179487179487,0.9999994082276737,1.28431555135845e-06,0.9999981209056288,3.163622047655895e-06
1,-0.8461538461538463,0.9999977426288568,4.623742927875825e-06,0.9999935255168262,1.0325391868999727e-05
2,-0.7435897435897436,0.9999918960732133,1.5759166270317036e-05,0.9999789752645667,3.181676016144822e-05
3,-0.641025641025641,0.9999724915415037,5.075967306697259e-05,0.9999355540594517,9.254229026145602e-05
4,-0.5384615384615385,0.9999117160486857,0.00015443667478356836,0.9998136352431187,0.0002539757207428494
5,-0.43589743589743596,0.9997324098553616,0.0004432344360106326,0.9994925425270474,0.0006565747052705887
6,-0.3333333333333333,0.9992353783679988,0.001197296497423668,0.9987030135293751,0.0015941090850393378
7,-0.23076923076923078,0.9979449820653263,0.0030354915788461377,0.9969015588160053,0.003619654561034517
8,-0.12820512820512825,0.9948181471524301,0.0072014285306761325,0.9931153386354401,0.007646321705908454
9,-0.025641025641025716,0.9877725832675152,0.015946541803170573,0.9858428759147168,0.014937038028959756
10,0.07692307692307682,0.9730710563912451,0.032911615321172684,0.9731711718672407,0.026810054196561427
11,0.17948717948717946,0.9447720205328832,0.06332770796600083,0.9532671270725892,0.043910019778065607
12,0.2820512820512821,0.8944651491100591,0.11394435695238503,0.9253225419338557,0.06507715538309346
13,0.3846153846153845,0.8106457019949915,0.1933775008019328,0.8911353074896062,0.08606198663533952
14,0.48717948717948717,0.6786178473438766,0.3158559805771872,0.85672379755798,0.09833705266736001
15,0.5897435897435896,0.4335488086377958,0.5075565824889562,0.8627308920964515,0.08348280013510881
16,0.6923076923076923,0.3119436068287859,0.5345619251333489,0.9299917023629038,0.07109184387609953
17,0.7948717948717949,0.2331949350928371,0.4861357341221108,0.9909558376431683,0.06047121999940243
18,0.8974358974358974,0.1843314892293823,0.3798967914963526,1.013804267220963,0.04901403706765397
19,1.0,0.1554263390577939,0.25499533887199943,0.9870013164716098,0.03590654698773298
20,1.1025641025641024,0.13957867187602097,0.1484346729470493,0.9311336432338182,0.02328450357100513
21,1.205128205128205,0.13154809493643568,0.07647330950857507,0.876871281113905,0.01344288119333261
22,1.3076923076923077,0.12776273024209342,0.035642358445459946,0.8393386767642115,0.0070186182194104055
23,1.4102564102564104,0.12609600957493797,0.015281874055631169,0.818152374965592,0.0033612530657157963
24,1.512820512820513,0.12540910836535904,0.006090570894725457,0.8077013828272215,0.001490198099016293
25,1.6153846153846152,0.12514373146478808,0.002268587810351808,0.8030343396923856,0.0006146117762676547
26,1.7179487179487178,0.12504751268008354,0.0007913703293831428,0.8011149970736027,0.00023628952339938401
27,1.8205128205128205,0.12501476154357927,0.000258560390835206,0.8003825404946278,8.469745961328277e-05
28,1.9230769230769231,0.1250043025063006,7.902714325429187e-05,0.800122455077575,2.8278473485837627e-05
29,2.0256410256410255,0.1250011734895137,2.254681865907233e-05,0.800036506185939,8.77767087209582e-06
30,2.1282051282051277,0.12500029853258818,5.986696066550315e-06,0.8000101073780805,2.5261541466612333e-06
31,2.2307692307692304,0.12500007055056128,1.473710730876121e-06,0.8000025894254332,6.716633742993442e-07
32,2.333333333333333,0.1250000154117552,3.347230027190828e-07,0.8000006110304635,1.6424861030145788e-07
33,2.4358974358974357,0.12500000309332437,6.973608927263918e-08,0.8000001320545845,3.6734666376978495e-08
34,2.5384615384615383,0.12500000056626726,1.3231052132315342e-08,0.800000025960177,7.461892281597294e-09
35,2.6410256410256405,0.12500000009369128,2.2657615427374096e-09,0.8000000046082248,1.3647049515901319e-09
36,2.743589743589743,0.12500000001385259,3.4629312575638363e-10,0.8000000007376624,2.2226145470114433e-10
37,2.846153846153846,0.12500000000180395,4.656344178592336e-11,0.8000000001126011,3.178116342539622e-11
38,2.9487179487179485,0.12500000000020295,5.4053646511584925e-12,0.8000000000239413,3.915908301101703e-12
