,x,n,u,T,q
0,-0.9797979797979798,0.9999999946344578,1.7569226466454965e-08,0.9999999626406026,9.454002101475675e-08
1,-0.9393939393939393,0.9999999877754909,3.915931578432524e-08,0.9999999185637012,2.0185078668790864e-07
2,-0.898989898989899,0.9999999727215739,8.547680149184944e-08,0.9999998263047116,4.216070051290932e-07
3,-0.8585858585858586,0.9999999403466302,1.827661222265994e-07,0.9999996373288025,8.617136193074372e-07
4,-0.8181818181818181,0.999999872101975,3.8293593927999765e-07,0.9999992584439761,1.7239486760749718e-06
5,-0.7777777777777778,0.9999997310531804,7.864722635481061e-07,0.9999985147148249,3.376830458689578e-06
6,-0.7373737373737373,0.9999994451334053,1.583795160075941e-06,0.9999970850977298,6.477694503955884e-06
7,-0.6969696969696969,0.9999988765252541,3.128175373924855e-06,0.999994393591512,1.2171543425354052e-05
8,-0.6565656565656565,0.9999977668852844,6.0612810894600196e-06,0.9999894299909232,2.2405638297888614e-05
9,-0.6161616161616161,0.9999956414740335,1.1524187044420661e-05,0.999980462730811,4.0412196797264166e-05
10,-0.5757575757575757,0.9999916450381489,2.150336234308069e-05,0.9999645919102874,7.142530880107803e-05
11,-0.5353535353535354,0.9999842671199606,3.938369675108017e-05,0.9999370744152851,0.00012370888000777145
12,-0.4949494949494949,0.999970892770101,7.080932158839076e-05,0.9998903377148411,0.00020997426681809125
13,-0.4545454545454545,0.9999470849056769,0.00012498674113385833,0.999812589314421,0.00034925060883776385
14,-0.41414141414141403,0.999905465846224,0.0002166001192547377,0.999685932915313,0.0005692263136352096
15,-0.3737373737373737,0.9998340183057582,0.0003685383634966816,0.9994839311231122,0.0009089938903619467
16,-0.33333333333333326,0.9997135733207456,0.0006156461342342981,0.9991686213846684,0.0014219912402167138
17,-0.2929292929292928,0.9995142013267035,0.0010096892741224164,0.9986871094491782,0.002178736598370996
18,-0.2525252525252525,0.9991901856453855,0.00162564890297119,0.9979680397254459,0.0032687124468332206
19,-0.21212121212121204,0.9986732549445697,0.002569307397363098,0.9969184667270949,0.0048005004737534974
20,-0.1717171717171716,0.9978638106928986,0.003985850964558372,0.995421894571563,0.0068990704439104425
21,-0.13131313131313127,0.9966200419459478,0.006068891678168357,0.9933384501730599,0.009699076473241232
22,-0.09090909090909083,0.9947451073268634,0.009068939282534627,0.9905082226544282,0.013333224944214827
23,-0.050505050505050386,0.9919730028773082,0.013300005709551177,0.9867586408766057,0.017915338872882325
24,-0.010101010101010055,0.9879543337923898,0.01914282408645603,0.9819162899316607,0.023518683112502024
25,0.030303030303030387,0.9822440257024654,0.027043198974732136,0.9758227496157332,0.03015138104638753
26,0.07070707070707083,0.9742941218340876,0.03750416528081808,0.9683530277748562,0.037732179009157214
27,0.11111111111111127,0.9634556298777186,0.0510707703603024,0.9594346004572053,0.046070963363543445
28,0.1515151515151517,0.9489916481352911,0.06830747321817468,0.9490657870027391,0.05485849192813519
29,0.19191919191919193,0.9300995257869485,0.08977313219793144,0.9373326120004397,0.0636684674148176
30,0.23232323232323238,0.9059491648462227,0.11600276400684012,0.9244170962918294,0.0719748862530201
31,0.2727272727272728,0.875796419629405,0.1474778904933182,0.9105801423083385,0.07919273652437926
32,0.31313131313131326,0.8392376688733671,0.18449182328882718,0.8961403455547672,0.08475229636736915
33,0.3535353535353537,0.7962414890722816,0.22692798831824998,0.8816088574073693,0.08817907719016974
34,0.39393939393939414,0.7457716148684829,0.27481813487456075,0.868062079934899,0.08905614093851727
35,0.4343434343434346,0.6839340967249535,0.3307990850297119,0.8568067845717093,0.08681497612568588
